"Country","Year","URRSingle","URRFamily","URRSingle.lin_inter","URRSingle.cst_inter","URRFamily.lin_inter","URRFamily.cst_inter"
"Denmark",1985,0.735950307663621,0.777273049991223,0.735950307663621,0.735950307663621,0.777273049991223,0.777273049991223
"Denmark",1986,0.722899565476124,0.766992739735081,0.722899565476124,0.722899565476124,0.766992739735081,0.766992739735081
"Denmark",1987,0.645365965834428,0.68715599176138,0.645365965834428,0.645365965834428,0.68715599176138,0.68715599176138
"Denmark",1988,0.64048935896548,0.689615547636615,0.64048935896548,0.64048935896548,0.689615547636615,0.689615547636615
"Denmark",1989,0.681867598741699,0.725353907083484,0.681867598741699,0.681867598741699,0.725353907083484,0.725353907083484
"Denmark",1990,0.67889440565371,0.725132551547161,0.67889440565371,0.67889440565371,0.725132551547161,0.725132551547161
"Denmark",1991,0.671891097868607,0.72003369417742,0.671891097868607,0.671891097868607,0.72003369417742,0.72003369417742
"Denmark",1992,0.665689311231274,0.720744858908184,0.665689311231274,0.665689311231274,0.720744858908184,0.720744858908184
"Denmark",1993,0.661252176024279,0.714522551196981,0.661252176024279,0.661252176024279,0.714522551196981,0.714522551196981
"Denmark",1994,0.683736633598959,0.715085747886055,0.683736633598959,0.683736633598959,0.715085747886055,0.715085747886055
"Denmark",1995,0.649144654872235,0.684237075623564,0.649144654872235,0.649144654872235,0.684237075623564,0.684237075623564
"Denmark",1996,0.642611911218384,0.685564648318043,0.642611911218384,0.642611911218384,0.685564648318043,0.685564648318043
"Denmark",1997,0.631834888824494,0.671934729404724,0.631834888824494,0.631834888824494,0.671934729404724,0.671934729404724
"Denmark",1998,0.613326287526817,0.655391246290801,0.613326287526817,0.613326287526817,0.655391246290801,0.655391246290801
"Denmark",1999,0.622970925546067,0.665741773504789,0.622970925546067,0.622970925546067,0.665741773504789,0.665741773504789
"Denmark",2000,0.615014531010383,0.660478031926987,0.615014531010383,0.615014531010383,0.660478031926987,0.660478031926987
"Denmark",2001,0.607541127182765,0.653782699472897,0.607541127182765,0.607541127182765,0.653782699472897,0.653782699472897
"Denmark",2002,0.59486079268576,0.644579994311032,0.59486079268576,0.59486079268576,0.644579994311032,0.644579994311032
"Denmark",2003,0.591141548504569,0.64142441373423,0.591141548504569,0.591141548504569,0.64142441373423,0.64142441373423
"Denmark",2004,0.583325394375101,0.641502632138237,0.583325394375101,0.583325394375101,0.641502632138237,0.641502632138237
"Denmark",2005,0.570420302955874,0.63682456484018,0.570420302955874,0.570420302955874,0.63682456484018,0.63682456484018
"Denmark",2006,0.562673725711473,0.629296549715264,0.562673725711473,0.562673725711473,0.629296549715264,0.629296549715264
"Denmark",2007,0.550208389126699,0.617296400328238,0.550208389126699,0.550208389126699,0.617296400328238,0.617296400328238
"Denmark",2008,0.545312210168603,0.613245148988648,0.545312210168603,0.545312210168603,0.613245148988648,0.613245148988648
"Denmark",2009,0.553137037252352,0.61931053497903,0.553137037252352,0.553137037252352,0.61931053497903,0.61931053497903
"Estonia",1971,NA,NA,NA,NA,NA,NA
"Estonia",1972,NA,NA,NA,NA,NA,NA
"Estonia",1973,NA,NA,NA,NA,NA,NA
"Estonia",1974,NA,NA,NA,NA,NA,NA
"Estonia",1975,NA,NA,NA,NA,NA,NA
"Estonia",1976,NA,NA,NA,NA,NA,NA
"Estonia",1977,NA,NA,NA,NA,NA,NA
"Estonia",1978,NA,NA,NA,NA,NA,NA
"Estonia",1979,NA,NA,NA,NA,NA,NA
"Estonia",1980,NA,NA,NA,NA,NA,NA
"Estonia",1981,NA,NA,NA,NA,NA,NA
"Estonia",1982,NA,NA,NA,NA,NA,NA
"Estonia",1983,NA,NA,NA,NA,NA,NA
"Estonia",1984,NA,NA,NA,NA,NA,NA
"Estonia",1985,NA,NA,NA,NA,NA,NA
"Estonia",1986,NA,NA,NA,NA,NA,NA
"Estonia",1987,NA,NA,NA,NA,NA,NA
"Estonia",1988,NA,NA,NA,NA,NA,NA
"Estonia",1989,NA,NA,NA,NA,NA,NA
"Estonia",1990,NA,NA,NA,NA,NA,NA
"Estonia",1991,NA,NA,NA,NA,NA,NA
"Estonia",1992,0.229515544461875,0.345694153231799,0.229515544461875,0.229515544461875,0.345694153231799,0.345694153231799
"Estonia",1993,0.203973990225731,0.267075031910202,0.203973990225731,0.203973990225731,0.267075031910202,0.267075031910202
"Estonia",1994,0.189499850838875,0.250341883432533,0.189499850838875,0.189499850838875,0.250341883432533,0.250341883432533
"Estonia",1995,0.216255134801283,0.275893547804146,0.216255134801283,0.216255134801283,0.275893547804146,0.275893547804146
"Estonia",1996,0.177395994395636,0.249489043547818,0.177395994395636,0.177395994395636,0.249489043547818,0.249489043547818
"Estonia",1997,0.185343419925016,0.257920770030524,0.185343419925016,0.185343419925016,0.257920770030524,0.257920770030524
"Estonia",1998,0.199977655324423,0.275328523185934,0.199977655324423,0.199977655324423,0.275328523185934,0.275328523185934
"Estonia",1999,0.219598023144562,0.30261398205026,0.219598023144562,0.219598023144562,0.30261398205026,0.30261398205026
"Estonia",2000,0.226829424052139,0.285465986830286,0.226829424052139,0.226829424052139,0.285465986830286,0.285465986830286
"Estonia",2001,0.471817632174625,0.488240326266085,0.471817632174625,0.471817632174625,0.488240326266085,0.488240326266085
"Estonia",2002,0.468636631866634,0.491921013228463,0.468636631866634,0.468636631866634,0.491921013228463,0.491921013228463
"Estonia",2003,0.465976484211065,0.488026815545197,0.465976484211065,0.465976484211065,0.488026815545197,0.488026815545197
"Estonia",2004,0.474461804497178,0.497710872189907,0.474461804497178,0.474461804497178,0.497710872189907,0.497710872189907
"Estonia",2005,0.473533354741358,0.491149011416101,0.473533354741358,0.473533354741358,0.491149011416101,0.491149011416101
"Estonia",2006,0.473914340720796,0.537485207962039,0.473914340720796,0.473914340720796,0.537485207962039,0.537485207962039
"Estonia",2007,0.464546697267195,0.522725172690683,0.464546697267195,0.464546697267195,0.522725172690683,0.522725172690683
"Estonia",2008,0.463097648972241,0.516770342987857,0.463097648972241,0.463097648972241,0.516770342987857,0.516770342987857
"Estonia",2009,0.453919093956476,0.51130939512279,0.453919093956476,0.453919093956476,0.51130939512279,0.51130939512279
"Finland",1971,0.402972064855175,NA,0.402972064855175,0.402972064855175,NA,NA
"Finland",1972,0.54583966382032,0.483136085612239,0.54583966382032,0.54583966382032,0.483136085612239,0.483136085612239
"Finland",1973,0.484999624027141,0.650870310588157,0.484999624027141,0.484999624027141,0.650870310588157,0.650870310588157
"Finland",1974,0.50176980823836,0.581184740410777,0.50176980823836,0.50176980823836,0.581184740410777,0.581184740410777
"Finland",1975,0.417814828591977,0.50908168899039,0.417814828591977,0.417814828591977,0.50908168899039,0.50908168899039
"Finland",1976,0.475503198288498,0.614631227963411,0.475503198288498,0.475503198288498,0.614631227963411,0.614631227963411
"Finland",1977,0.430432349483917,0.577505457349155,0.430432349483917,0.430432349483917,0.577505457349155,0.577505457349155
"Finland",1978,0.395985131867253,0.538503010698469,0.395985131867253,0.395985131867253,0.538503010698469,0.538503010698469
"Finland",1979,0.367098776711555,0.503057165139013,0.367098776711555,0.367098776711555,0.503057165139013,0.503057165139013
"Finland",1980,0.34419716636828,0.478566025249906,0.34419716636828,0.34419716636828,0.478566025249906,0.478566025249906
"Finland",1981,0.313614483404671,0.449794864229031,0.313614483404671,0.313614483404671,0.449794864229031,0.449794864229031
"Finland",1982,0.326083015309412,0.464865556830789,0.326083015309412,0.326083015309412,0.464865556830789,0.464865556830789
"Finland",1983,0.341807274090739,0.540013506668918,0.341807274090739,0.341807274090739,0.540013506668918,0.540013506668918
"Finland",1984,0.315199852473376,0.504372493397242,0.315199852473376,0.315199852473376,0.504372493397242,0.504372493397242
"Finland",1985,0.642028900743045,0.742098301528567,0.642028900743045,0.642028900743045,0.742098301528567,0.742098301528567
"Finland",1986,0.626504166886453,0.721933047181943,0.626504166886453,0.626504166886453,0.721933047181943,0.721933047181943
"Finland",1987,0.634042569922127,0.72336137198214,0.634042569922127,0.634042569922127,0.72336137198214,0.72336137198214
"Finland",1988,0.638281115289932,0.717542648773755,0.638281115289932,0.638281115289932,0.717542648773755,0.717542648773755
"Finland",1989,0.639572372514518,0.740541982883179,0.639572372514518,0.639572372514518,0.740541982883179,0.740541982883179
"Finland",1990,0.626986916290555,0.732696452588794,0.626986916290555,0.626986916290555,0.732696452588794,0.732696452588794
"Finland",1991,0.647272099034241,0.752803976619365,0.647272099034241,0.647272099034241,0.752803976619365,0.752803976619365
"Finland",1992,0.63221599726295,0.734461887511897,0.63221599726295,0.63221599726295,0.734461887511897,0.734461887511897
"Finland",1993,0.628574766958763,0.710949463439183,0.628574766958763,0.628574766958763,0.710949463439183,0.710949463439183
"Finland",1994,0.624806811992931,0.745717025906275,0.624806811992931,0.624806811992931,0.745717025906275,0.745717025906275
"Finland",1995,0.628750267456209,0.742281313521605,0.628750267456209,0.628750267456209,0.742281313521605,0.742281313521605
"Finland",1996,0.628921166255436,0.735287882863788,0.628921166255436,0.628921166255436,0.735287882863788,0.735287882863788
"Finland",1997,0.599294051065592,0.708905438104121,0.599294051065592,0.599294051065592,0.708905438104121,0.708905438104121
"Finland",1998,0.603900361183063,0.713523854387578,0.603900361183063,0.603900361183063,0.713523854387578,0.713523854387578
"Finland",1999,0.587142087561922,0.684957497688531,0.587142087561922,0.587142087561922,0.684957497688531,0.684957497688531
"Finland",2000,0.572583131496076,0.677782027444381,0.572583131496076,0.572583131496076,0.677782027444381,0.677782027444381
"Finland",2001,0.566986228091043,0.668138641325268,0.566986228091043,0.566986228091043,0.668138641325268,0.668138641325268
"Finland",2002,0.593142505997995,0.687578816155201,0.593142505997995,0.593142505997995,0.687578816155201,0.687578816155201
"Finland",2003,0.579428310989894,0.673219357041577,0.579428310989894,0.579428310989894,0.673219357041577,0.673219357041577
"Finland",2004,0.566904664383671,0.661433867968465,0.566904664383671,0.566904664383671,0.661433867968465,0.661433867968465
"Finland",2005,0.564431062711053,0.657623102285873,0.564431062711053,0.564431062711053,0.657623102285873,0.657623102285873
"Finland",2006,0.55693922295736,0.652487022201899,0.55693922295736,0.55693922295736,0.652487022201899,0.652487022201899
"Finland",2007,0.546230039731244,0.64068967532816,0.546230039731244,0.546230039731244,0.64068967532816,0.64068967532816
"Finland",2008,0.534238494385939,0.626643418521996,0.534238494385939,0.534238494385939,0.626643418521996,0.626643418521996
"Finland",2009,0.535834070178084,0.628351189793449,0.535834070178084,0.535834070178084,0.628351189793449,0.628351189793449
"France",1971,0.433526011560694,0.352443609022556,0.433526011560694,0.433526011560694,0.352443609022556,0.352443609022556
"France",1972,0.432525951557093,0.356125356125356,0.432525951557093,0.432525951557093,0.356125356125356,0.356125356125356
"France",1973,0.436046511627907,0.360923965351299,0.436046511627907,0.436046511627907,0.360923965351299,0.360923965351299
"France",1974,0.441660547126382,0.360576923076923,0.441660547126382,0.441660547126382,0.360576923076923,0.360576923076923
"France",1975,0.44291459066252,0.358508604206501,0.44291459066252,0.44291459066252,0.358508604206501,0.358508604206501
"France",1976,0.447958527845311,0.369822485207101,0.447958527845311,0.447958527845311,0.369822485207101,0.369822485207101
"France",1977,0.454908195817939,0.378902316213495,0.454908195817939,0.454908195817939,0.378902316213495,0.378902316213495
"France",1978,0.449858568658058,0.382756866734486,0.449858568658058,0.449858568658058,0.382756866734486,0.382756866734486
"France",1979,0.687440322758926,0.622819791494291,0.687440322758926,0.687440322758926,0.622819791494291,0.622819791494291
"France",1980,0.676894455792476,0.609695313831954,0.676894455792476,0.676894455792476,0.609695313831954,0.609695313831954
"France",1981,0.675133511319428,0.608372745570929,0.675133511319428,0.675133511319428,0.608372745570929,0.608372745570929
"France",1982,0.658698217325544,0.585323948383091,0.658698217325544,0.658698217325544,0.585323948383091,0.585323948383091
"France",1983,0.660430699203082,0.57614324221605,0.660430699203082,0.660430699203082,0.57614324221605,0.57614324221605
"France",1984,0.687540840325075,0.610812698500069,0.687540840325075,0.687540840325075,0.610812698500069,0.610812698500069
"France",1985,0.713889677459411,0.638170618791579,0.713889677459411,0.713889677459411,0.638170618791579,0.638170618791579
"France",1986,0.72190612720215,0.648191304347826,0.72190612720215,0.72190612720215,0.648191304347826,0.648191304347826
"France",1987,0.756487998566736,0.661183632026424,0.756487998566736,0.756487998566736,0.661183632026424,0.661183632026424
"France",1988,0.726099148886978,0.652170678627793,0.726099148886978,0.726099148886978,0.652170678627793,0.652170678627793
"France",1989,0.725698014787279,0.652209791980844,0.725698014787279,0.725698014787279,0.652209791980844,0.652209791980844
"France",1990,0.702738529834182,0.630395647873393,0.702738529834182,0.702738529834182,0.630395647873393,0.630395647873393
"France",1991,0.712760221736218,0.639976682185011,0.712760221736218,0.712760221736218,0.639976682185011,0.639976682185011
"France",1992,0.709747123961057,0.637802861043878,0.709747123961057,0.709747123961057,0.637802861043878,0.637802861043878
"France",1993,0.721571510567082,0.637625374894521,0.721571510567082,0.721571510567082,0.637625374894521,0.637625374894521
"France",1994,0.721641765768784,0.633571934457716,0.721641765768784,0.721641765768784,0.633571934457716,0.633571934457716
"France",1995,0.723322036139543,0.63865473995515,0.723322036139543,0.723322036139543,0.63865473995515,0.63865473995515
"France",1996,0.717535748492379,0.657968163285165,0.717535748492379,0.717535748492379,0.657968163285165,0.657968163285165
"France",1997,0.704710200601713,0.625350130190797,0.704710200601713,0.704710200601713,0.625350130190797,0.625350130190797
"France",1998,0.700304879960718,0.621261314402629,0.700304879960718,0.700304879960718,0.621261314402629,0.621261314402629
"France",1999,0.701693248301247,0.640481349879612,0.701693248301247,0.701693248301247,0.640481349879612,0.640481349879612
"France",2000,0.693129090751216,0.715984499120703,0.693129090751216,0.693129090751216,0.715984499120703,0.715984499120703
"France",2001,0.700109929705519,0.709483412819964,0.700109929705519,0.700109929705519,0.709483412819964,0.709483412819964
"France",2002,0.687205786915022,0.698361892454515,0.687205786915022,0.687205786915022,0.698361892454515,0.698361892454515
"France",2003,0.688528340714009,0.701155748347838,0.688528340714009,0.688528340714009,0.701155748347838,0.701155748347838
"France",2004,0.687135385773929,0.701526968802343,0.687135385773929,0.687135385773929,0.701526968802343,0.701526968802343
"France",2005,0.687871653985988,0.70197485984666,0.687871653985988,0.687871653985988,0.70197485984666,0.70197485984666
"France",2006,0.690958009356347,0.704547182311177,0.690958009356347,0.690958009356347,0.704547182311177,0.704547182311177
"France",2007,0.697581519895186,0.700735942494908,0.697581519895186,0.697581519895186,0.700735942494908,0.700735942494908
"France",2008,0.69803083415191,0.701462978444088,0.69803083415191,0.69803083415191,0.701462978444088,0.701462978444088
"France",2009,0.694321217785938,0.698960228207916,0.694321217785938,0.694321217785938,0.698960228207916,0.698960228207916
"Germany",1971,0.625,0.77903169823934,0.625,0.625,0.77903169823934,0.77903169823934
"Germany",1972,0.625,0.764721340091443,0.625,0.625,0.764721340091443,0.764721340091443
"Germany",1973,0.625,0.755431168344497,0.625,0.625,0.755431168344497,0.755431168344497
"Germany",1974,0.625,0.746151332735228,0.625,0.625,0.746151332735228,0.746151332735228
"Germany",1975,0.68,0.704510807370027,0.68,0.68,0.704510807370027,0.704510807370027
"Germany",1976,0.68,0.703464458729009,0.68,0.68,0.703464458729009,0.703464458729009
"Germany",1977,0.68,0.701986742148264,0.68,0.68,0.701986742148264,0.701986742148264
"Germany",1978,0.68,0.702476130022246,0.68,0.68,0.702476130022246,0.702476130022246
"Germany",1979,0.68,0.704186437119463,0.68,0.68,0.704186437119463,0.704186437119463
"Germany",1980,0.68,0.702985570169838,0.68,0.68,0.702985570169838,0.702985570169838
"Germany",1981,0.68,0.704704813805631,0.68,0.68,0.704704813805631,0.704704813805631
"Germany",1982,0.68,0.701628490128622,0.68,0.68,0.701628490128622,0.701628490128622
"Germany",1983,0.68,0.700928711576194,0.68,0.68,0.700928711576194,0.700928711576194
"Germany",1984,0.63,0.700391546004886,0.63,0.63,0.700391546004886,0.700391546004886
"Germany",1985,0.63,0.699905999447056,0.63,0.63,0.699905999447056,0.699905999447056
"Germany",1986,0.63,0.698731098175669,0.63,0.63,0.698731098175669,0.698731098175669
"Germany",1987,0.63,0.698212862834377,0.63,0.63,0.698212862834377,0.698212862834377
"Germany",1988,0.63,0.697629235148288,0.63,0.63,0.697629235148288,0.697629235148288
"Germany",1989,0.63,0.697156132721749,0.63,0.63,0.697156132721749,0.697156132721749
"Germany",1990,0.63,0.697775782740433,0.63,0.63,0.697775782740433,0.697775782740433
"Germany",1991,0.63,0.698685121107266,0.63,0.63,0.698685121107266,0.698685121107266
"Germany",1992,0.63,0.699675154993083,0.63,0.63,0.699675154993083,0.699675154993083
"Germany",1993,0.63,0.699085487077535,0.63,0.63,0.699085487077535,0.699085487077535
"Germany",1994,0.6,0.689282271023032,0.6,0.6,0.689282271023032,0.689282271023032
"Germany",1995,0.6,0.688733147263352,0.6,0.6,0.688733147263352,0.688733147263352
"Germany",1996,0.6,0.705201564513978,0.6,0.6,0.705201564513978,0.705201564513978
"Germany",1997,0.6,0.708334946757018,0.6,0.6,0.708334946757018,0.708334946757018
"Germany",1998,0.6,0.707701229011598,0.6,0.6,0.707701229011598,0.707701229011598
"Germany",1999,0.6,0.711048179782735,0.6,0.6,0.711048179782735,0.711048179782735
"Germany",2000,0.6,0.712639137703598,0.6,0.6,0.712639137703598,0.712639137703598
"Germany",2001,0.6,0.711172117665846,0.6,0.6,0.711172117665846,0.711172117665846
"Germany",2002,0.6,0.715218124397667,0.6,0.6,0.715218124397667,0.715218124397667
"Germany",2003,0.6,0.714827757808674,0.6,0.6,0.714827757808674,0.714827757808674
"Germany",2004,0.6,0.713687830592313,0.6,0.6,0.713687830592313,0.713687830592313
"Germany",2005,0.6,0.714240248875752,0.6,0.6,0.714240248875752,0.714240248875752
"Germany",2006,0.6,0.713766565869929,0.6,0.6,0.713766565869929,0.713766565869929
"Germany",2007,0.6,0.713062998755898,0.6,0.6,0.713062998755898,0.713062998755898
"Germany",2008,0.6,0.712020287921079,0.6,0.6,0.712020287921079,0.712020287921079
"Germany",2009,0.6,0.716745619393611,0.6,0.6,0.716745619393611,0.716745619393611
"Greece",1971,NA,NA,NA,NA,NA,NA
"Greece",1972,NA,NA,NA,NA,NA,NA
"Greece",1973,NA,NA,NA,NA,NA,NA
"Greece",1974,NA,NA,NA,NA,NA,NA
"Greece",1975,NA,NA,NA,NA,NA,NA
"Greece",1976,NA,NA,NA,NA,NA,NA
"Greece",1977,NA,NA,NA,NA,NA,NA
"Greece",1978,NA,NA,NA,NA,NA,NA
"Greece",1979,0.316744817374136,0.421316101880869,0.316744817374136,0.316744817374136,0.421316101880869,0.421316101880869
"Greece",1980,NA,NA,0.316603630975467,0.316744817374136,0.421316522380966,0.421316101880869
"Greece",1981,0.316462444576798,0.421316942881062,0.316462444576798,0.316462444576798,0.421316942881062,0.421316942881062
"Greece",1982,NA,NA,0.325327687842783,0.316462444576798,0.427157114275296,0.421316942881062
"Greece",1983,0.334192931108767,0.432997285669531,0.334192931108767,0.334192931108767,0.432997285669531,0.432997285669531
"Greece",1984,0.335432771638582,0.440094111071868,0.335432771638582,0.335432771638582,0.440094111071868,0.440094111071868
"Greece",1985,0.335015259174772,0.432996994470011,0.335015259174772,0.335015259174772,0.432996994470011,0.432996994470011
"Greece",1986,0.342917396205598,0.460826446522111,0.342917396205598,0.342917396205598,0.460826446522111,0.460826446522111
"Greece",1987,0.338062697408913,0.456591282029798,0.338062697408913,0.338062697408913,0.456591282029798,0.456591282029798
"Greece",1988,0.411681492260881,0.433054294446239,0.411681492260881,0.411681492260881,0.433054294446239,0.433054294446239
"Greece",1989,0.346056446476786,0.365214411353308,0.346056446476786,0.346056446476786,0.365214411353308,0.365214411353308
"Greece",1990,NA,NA,0.342516863674953,0.346056446476786,0.359464894674133,0.365214411353308
"Greece",1991,0.33897728087312,0.353715377994957,0.33897728087312,0.33897728087312,0.353715377994957,0.353715377994957
"Greece",1992,0.323955166823703,0.35446273863938,0.323955166823703,0.323955166823703,0.35446273863938,0.35446273863938
"Greece",1993,0.33952189951281,0.362369266259941,0.33952189951281,0.33952189951281,0.362369266259941,0.362369266259941
"Greece",1994,0.33816425120773,NA,0.33816425120773,0.33816425120773,0.377554454783766,0.362369266259941
"Greece",1995,0.339805825242718,0.392739643307592,0.339805825242718,0.339805825242718,0.392739643307592,0.392739643307592
"Greece",1996,0.340632603406326,0.398372633334629,0.340632603406326,0.340632603406326,0.398372633334629,0.398372633334629
"Greece",1997,0.341047503045067,0.397994145992,0.341047503045067,0.341047503045067,0.397994145992,0.397994145992
"Greece",1998,0.342717258261934,0.399663700599646,0.342717258261934,0.342717258261934,0.399663700599646,0.399663700599646
"Greece",1999,0.340619922726755,0.394023167977565,0.340619922726755,0.340619922726755,0.394023167977565,0.394023167977565
"Greece",2000,0.341880341880342,0.394881126012305,0.341880341880342,0.341880341880342,0.394881126012305,0.394881126012305
"Greece",2001,0.354187703271497,0.407466703703847,0.354187703271497,0.354187703271497,0.407466703703847,0.407466703703847
"Greece",2002,0.351974786149368,0.405262724879333,0.351974786149368,0.351974786149368,0.405262724879333,0.405262724879333
"Greece",2003,0.338536939553458,0.387461930981626,0.338536939553458,0.338536939553458,0.387461930981626,0.387461930981626
"Greece",2004,0.378236333089217,0.436158857345262,0.378236333089217,0.378236333089217,0.436158857345262,0.436158857345262
"Greece",2005,0.355683818187197,0.42056440055482,0.355683818187197,0.355683818187197,0.42056440055482,0.42056440055482
"Greece",2006,0.333717090308612,0.393973050576464,0.333717090308612,0.333717090308612,0.393973050576464,0.393973050576464
"Greece",2007,0.344018963203494,0.39490824046358,0.344018963203494,0.344018963203494,0.39490824046358,0.39490824046358
"Greece",2008,0.388362814898101,0.442897811744012,0.388362814898101,0.388362814898101,0.442897811744012,0.442897811744012
"Greece",2009,0.388338555560591,0.440878595163914,0.388338555560591,0.388338555560591,0.440878595163914,0.440878595163914
"Hungary",1971,NA,NA,NA,NA,NA,NA
"Hungary",1972,NA,NA,NA,NA,NA,NA
"Hungary",1973,NA,NA,NA,NA,NA,NA
"Hungary",1974,NA,NA,NA,NA,NA,NA
"Hungary",1975,NA,NA,NA,NA,NA,NA
"Hungary",1976,NA,NA,NA,NA,NA,NA
"Hungary",1977,NA,NA,NA,NA,NA,NA
"Hungary",1978,NA,NA,NA,NA,NA,NA
"Hungary",1979,NA,NA,NA,NA,NA,NA
"Hungary",1980,NA,NA,NA,NA,NA,NA
"Hungary",1981,NA,NA,NA,NA,NA,NA
"Hungary",1982,NA,NA,NA,NA,NA,NA
"Hungary",1983,NA,NA,NA,NA,NA,NA
"Hungary",1984,NA,NA,NA,NA,NA,NA
"Hungary",1985,NA,NA,NA,NA,NA,NA
"Hungary",1986,NA,NA,NA,NA,NA,NA
"Hungary",1987,NA,NA,NA,NA,NA,NA
"Hungary",1988,NA,NA,NA,NA,NA,NA
"Hungary",1989,0.703846345431195,0.788066571326273,0.703846345431195,0.703846345431195,0.788066571326273,0.788066571326273
"Hungary",1990,0.721373886036839,0.802747980960681,0.721373886036839,0.721373886036839,0.802747980960681,0.802747980960681
"Hungary",1991,0.63249738475806,0.730884735553971,0.63249738475806,0.63249738475806,0.730884735553971,0.730884735553971
"Hungary",1992,0.701390973519075,0.785561543651554,0.701390973519075,0.701390973519075,0.785561543651554,0.785561543651554
"Hungary",1993,0.677385047978246,0.762310537357143,0.677385047978246,0.677385047978246,0.762310537357143,0.762310537357143
"Hungary",1994,0.659406263654648,0.737731280222553,0.659406263654648,0.659406263654648,0.737731280222553,0.737731280222553
"Hungary",1995,0.603642225218131,0.692423977097357,0.603642225218131,0.603642225218131,0.692423977097357,0.692423977097357
"Hungary",1996,0.507979481333713,0.603454253734377,0.507979481333713,0.507979481333713,0.603454253734377,0.603454253734377
"Hungary",1997,0.481761155379107,0.552392105151721,0.481761155379107,0.481761155379107,0.552392105151721,0.552392105151721
"Hungary",1998,0.47610415494565,0.656729328712315,0.47610415494565,0.47610415494565,0.656729328712315,0.656729328712315
"Hungary",1999,0.480732402735168,0.601099126446188,0.480732402735168,0.480732402735168,0.601099126446188,0.601099126446188
"Hungary",2000,0.418772346570594,0.52501925499199,0.418772346570594,0.418772346570594,0.52501925499199,0.52501925499199
"Hungary",2001,0.448058219351782,0.553166237948628,0.448058219351782,0.448058219351782,0.553166237948628,0.553166237948628
"Hungary",2002,0.422213583061296,0.52851990795716,0.422213583061296,0.422213583061296,0.52851990795716,0.52851990795716
"Hungary",2003,0.402866406309417,0.512567426502506,0.402866406309417,0.402866406309417,0.512567426502506,0.512567426502506
"Hungary",2004,0.393646649574992,0.50614118114898,0.393646649574992,0.393646649574992,0.50614118114898,0.50614118114898
"Hungary",2005,0.386577548013299,0.505834215470368,0.386577548013299,0.386577548013299,0.505834215470368,0.505834215470368
"Hungary",2006,0.373346297552972,0.506924758121141,0.373346297552972,0.373346297552972,0.506924758121141,0.506924758121141
"Hungary",2007,0.361284355533997,0.494983177862461,0.361284355533997,0.361284355533997,0.494983177862461,0.494983177862461
"Hungary",2008,0.348290868203101,0.481626670779761,0.348290868203101,0.348290868203101,0.481626670779761,0.481626670779761
"Hungary",2009,0.343046328645671,0.47210935233096,0.343046328645671,0.343046328645671,0.47210935233096,0.47210935233096
"Ireland",1971,0.244289472585293,0.467175176272115,0.244289472585293,0.244289472585293,0.467175176272115,0.467175176272115
"Ireland",1972,0.239861338899657,0.448590007725985,0.239861338899657,0.239861338899657,0.448590007725985,0.448590007725985
"Ireland",1973,0.234550242189786,0.456931888371048,0.234550242189786,0.234550242189786,0.456931888371048,0.456931888371048
"Ireland",1974,0.469108018463909,0.738088687630279,0.469108018463909,0.469108018463909,0.738088687630279,0.738088687630279
"Ireland",1975,0.514022603599833,0.778853837665056,0.514022603599833,0.514022603599833,0.778853837665056,0.778853837665056
"Ireland",1976,0.494884023979592,0.748124789417041,0.494884023979592,0.494884023979592,0.748124789417041,0.748124789417041
"Ireland",1977,0.447072184090985,0.704053972823653,0.447072184090985,0.447072184090985,0.704053972823653,0.704053972823653
"Ireland",1978,0.424719268943153,0.680257733598839,0.424719268943153,0.424719268943153,0.680257733598839,0.680257733598839
"Ireland",1979,0.608746202134338,0.826576596299192,0.608746202134338,0.608746202134338,0.826576596299192,0.826576596299192
"Ireland",1980,0.600476831646144,0.846075449817417,0.600476831646144,0.600476831646144,0.846075449817417,0.846075449817417
"Ireland",1981,0.551057463634265,0.796937085608424,0.551057463634265,0.551057463634265,0.796937085608424,0.796937085608424
"Ireland",1982,0.606673643423143,0.870689142764204,0.606673643423143,0.606673643423143,0.870689142764204,0.870689142764204
"Ireland",1983,0.479306902613994,0.723260421535216,0.479306902613994,0.479306902613994,0.723260421535216,0.723260421535216
"Ireland",1984,0.474967375745257,0.722760407253847,0.474967375745257,0.474967375745257,0.722760407253847,0.722760407253847
"Ireland",1985,0.491201849162965,0.748300995637489,0.491201849162965,0.491201849162965,0.748300995637489,0.748300995637489
"Ireland",1986,0.461927663580731,0.704977594492791,0.461927663580731,0.461927663580731,0.704977594492791,0.704977594492791
"Ireland",1987,0.384546473909063,0.63907109180204,0.384546473909063,0.384546473909063,0.63907109180204,0.63907109180204
"Ireland",1988,0.406408965517241,0.619639935959401,0.406408965517241,0.406408965517241,0.619639935959401,0.619639935959401
"Ireland",1989,0.358132107976126,0.650758698156682,0.358132107976126,0.358132107976126,0.650758698156682,0.650758698156682
"Ireland",1990,0.351073050694802,0.635316897537379,0.351073050694802,0.351073050694802,0.635316897537379,0.635316897537379
"Ireland",1991,0.354987934450468,0.647954307352477,0.354987934450468,0.354987934450468,0.647954307352477,0.647954307352477
"Ireland",1992,0.347352115211105,0.646062019230769,0.347352115211105,0.347352115211105,0.646062019230769,0.646062019230769
"Ireland",1993,0.35693402027027,0.660235970321835,0.35693402027027,0.35693402027027,0.660235970321835,0.660235970321835
