"ï..LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"AUS","TAXREV","TOT","PC_GDP","A",1965,20.639,NA
"AUS","TAXREV","TOT","PC_GDP","A",1966,19.86,NA
"AUS","TAXREV","TOT","PC_GDP","A",1967,20.439,NA
"AUS","TAXREV","TOT","PC_GDP","A",1968,20.371,NA
"AUS","TAXREV","TOT","PC_GDP","A",1969,20.713,NA
"AUS","TAXREV","TOT","PC_GDP","A",1970,21.105,NA
"AUS","TAXREV","TOT","PC_GDP","A",1971,21.856,NA
"AUS","TAXREV","TOT","PC_GDP","A",1972,21.413,NA
"AUS","TAXREV","TOT","PC_GDP","A",1973,22.504,NA
"AUS","TAXREV","TOT","PC_GDP","A",1974,24.643,NA
"AUS","TAXREV","TOT","PC_GDP","A",1975,25.381,NA
"AUS","TAXREV","TOT","PC_GDP","A",1976,25.561,NA
"AUS","TAXREV","TOT","PC_GDP","A",1977,25.427,NA
"AUS","TAXREV","TOT","PC_GDP","A",1978,24.535,NA
"AUS","TAXREV","TOT","PC_GDP","A",1979,25.156,NA
"AUS","TAXREV","TOT","PC_GDP","A",1980,26.217,NA
"AUS","TAXREV","TOT","PC_GDP","A",1981,26.389,NA
"AUS","TAXREV","TOT","PC_GDP","A",1982,26.864,NA
"AUS","TAXREV","TOT","PC_GDP","A",1983,26.116,NA
"AUS","TAXREV","TOT","PC_GDP","A",1984,27.713,NA
"AUS","TAXREV","TOT","PC_GDP","A",1985,27.768,NA
"AUS","TAXREV","TOT","PC_GDP","A",1986,28.539,NA
"AUS","TAXREV","TOT","PC_GDP","A",1987,28.637,NA
"AUS","TAXREV","TOT","PC_GDP","A",1988,28.293,NA
"AUS","TAXREV","TOT","PC_GDP","A",1989,28.009,NA
"AUS","TAXREV","TOT","PC_GDP","A",1990,28.104,NA
"AUS","TAXREV","TOT","PC_GDP","A",1991,26.668,NA
"AUS","TAXREV","TOT","PC_GDP","A",1992,26.135,NA
"AUS","TAXREV","TOT","PC_GDP","A",1993,26.605,NA
"AUS","TAXREV","TOT","PC_GDP","A",1994,27.507,NA
"AUS","TAXREV","TOT","PC_GDP","A",1995,28.285,NA
"AUS","TAXREV","TOT","PC_GDP","A",1996,28.924,NA
"AUS","TAXREV","TOT","PC_GDP","A",1997,28.666,NA
"AUS","TAXREV","TOT","PC_GDP","A",1998,29.448,NA
"AUS","TAXREV","TOT","PC_GDP","A",1999,29.818,NA
"AUS","TAXREV","TOT","PC_GDP","A",2000,30.471,NA
"AUS","TAXREV","TOT","PC_GDP","A",2001,28.939,NA
"AUS","TAXREV","TOT","PC_GDP","A",2002,29.812,NA
"AUS","TAXREV","TOT","PC_GDP","A",2003,29.991,NA
"AUS","TAXREV","TOT","PC_GDP","A",2004,30.304,NA
"AUS","TAXREV","TOT","PC_GDP","A",2005,29.996,NA
"AUS","TAXREV","TOT","PC_GDP","A",2006,29.429,NA
"AUS","TAXREV","TOT","PC_GDP","A",2007,29.56,NA
"AUS","TAXREV","TOT","PC_GDP","A",2008,26.866,NA
"AUS","TAXREV","TOT","PC_GDP","A",2009,25.574,NA
"AUS","TAXREV","TOT","PC_GDP","A",2010,25.311,NA
"AUS","TAXREV","TOT","PC_GDP","A",2011,25.934,NA
"AUS","TAXREV","TOT","PC_GDP","A",2012,26.952,NA
"AUS","TAXREV","TOT","PC_GDP","A",2013,27.156,NA
"AUS","TAXREV","TOT","PC_GDP","A",2014,27.325,NA
"AUS","TAXREV","TOT","PC_GDP","A",2015,27.919,NA
"AUS","TAXREV","TOT","PC_GDP","A",2016,27.758,NA
"AUT","TAXREV","TOT","PC_GDP","A",1965,33.509,NA
"AUT","TAXREV","TOT","PC_GDP","A",1966,34.201,NA
"AUT","TAXREV","TOT","PC_GDP","A",1967,34.101,NA
"AUT","TAXREV","TOT","PC_GDP","A",1968,34.149,NA
"AUT","TAXREV","TOT","PC_GDP","A",1969,34.6,NA
"AUT","TAXREV","TOT","PC_GDP","A",1970,33.586,NA
"AUT","TAXREV","TOT","PC_GDP","A",1971,34.26,NA
"AUT","TAXREV","TOT","PC_GDP","A",1972,34.678,NA
"AUT","TAXREV","TOT","PC_GDP","A",1973,34.849,NA
"AUT","TAXREV","TOT","PC_GDP","A",1974,35.825,NA
"AUT","TAXREV","TOT","PC_GDP","A",1975,36.335,NA
"AUT","TAXREV","TOT","PC_GDP","A",1976,36.205,NA
"AUT","TAXREV","TOT","PC_GDP","A",1977,36.549,NA
"AUT","TAXREV","TOT","PC_GDP","A",1978,38.69,NA
"AUT","TAXREV","TOT","PC_GDP","A",1979,38.095,NA
"AUT","TAXREV","TOT","PC_GDP","A",1980,38.573,NA
"AUT","TAXREV","TOT","PC_GDP","A",1981,39.647,NA
"AUT","TAXREV","TOT","PC_GDP","A",1982,38.423,NA
"AUT","TAXREV","TOT","PC_GDP","A",1983,38.114,NA
"AUT","TAXREV","TOT","PC_GDP","A",1984,39.774,NA
"AUT","TAXREV","TOT","PC_GDP","A",1985,40.436,NA
"AUT","TAXREV","TOT","PC_GDP","A",1986,40.34,NA
"AUT","TAXREV","TOT","PC_GDP","A",1987,39.959,NA
"AUT","TAXREV","TOT","PC_GDP","A",1988,39.96,NA
"AUT","TAXREV","TOT","PC_GDP","A",1989,38.945,NA
"AUT","TAXREV","TOT","PC_GDP","A",1990,39.288,NA
"AUT","TAXREV","TOT","PC_GDP","A",1991,39.748,NA
"AUT","TAXREV","TOT","PC_GDP","A",1992,41.282,NA
"AUT","TAXREV","TOT","PC_GDP","A",1993,41.688,NA
"AUT","TAXREV","TOT","PC_GDP","A",1994,41.421,NA
"AUT","TAXREV","TOT","PC_GDP","A",1995,41.271,NA
"AUT","TAXREV","TOT","PC_GDP","A",1996,42.641,NA
"AUT","TAXREV","TOT","PC_GDP","A",1997,43.44,NA
"AUT","TAXREV","TOT","PC_GDP","A",1998,43.447,NA
"AUT","TAXREV","TOT","PC_GDP","A",1999,43.09,NA
"AUT","TAXREV","TOT","PC_GDP","A",2000,42.285,NA
"AUT","TAXREV","TOT","PC_GDP","A",2001,43.886,NA
"AUT","TAXREV","TOT","PC_GDP","A",2002,42.697,NA
"AUT","TAXREV","TOT","PC_GDP","A",2003,42.409,NA
"AUT","TAXREV","TOT","PC_GDP","A",2004,41.958,NA
"AUT","TAXREV","TOT","PC_GDP","A",2005,41.012,NA
"AUT","TAXREV","TOT","PC_GDP","A",2006,40.408,NA
"AUT","TAXREV","TOT","PC_GDP","A",2007,40.548,NA
"AUT","TAXREV","TOT","PC_GDP","A",2008,41.391,NA
"AUT","TAXREV","TOT","PC_GDP","A",2009,40.98,NA
"AUT","TAXREV","TOT","PC_GDP","A",2010,40.958,NA
"AUT","TAXREV","TOT","PC_GDP","A",2011,41.119,NA
"AUT","TAXREV","TOT","PC_GDP","A",2012,41.767,NA
"AUT","TAXREV","TOT","PC_GDP","A",2013,42.635,NA
"AUT","TAXREV","TOT","PC_GDP","A",2014,42.71,NA
"AUT","TAXREV","TOT","PC_GDP","A",2015,43.098,NA
"AUT","TAXREV","TOT","PC_GDP","A",2016,42.233,NA
"AUT","TAXREV","TOT","PC_GDP","A",2017,41.774,NA
"BEL","TAXREV","TOT","PC_GDP","A",1965,30.625,NA
"BEL","TAXREV","TOT","PC_GDP","A",1966,32.723,NA
"BEL","TAXREV","TOT","PC_GDP","A",1967,33.383,NA
"BEL","TAXREV","TOT","PC_GDP","A",1968,34.198,NA
"BEL","TAXREV","TOT","PC_GDP","A",1969,34.374,NA
"BEL","TAXREV","TOT","PC_GDP","A",1970,33.247,NA
"BEL","TAXREV","TOT","PC_GDP","A",1971,34.375,NA
"BEL","TAXREV","TOT","PC_GDP","A",1972,34.224,NA
"BEL","TAXREV","TOT","PC_GDP","A",1973,35.331,NA
"BEL","TAXREV","TOT","PC_GDP","A",1974,36.212,NA
"BEL","TAXREV","TOT","PC_GDP","A",1975,38.734,NA
"BEL","TAXREV","TOT","PC_GDP","A",1976,38.933,NA
"BEL","TAXREV","TOT","PC_GDP","A",1977,40.846,NA
"BEL","TAXREV","TOT","PC_GDP","A",1978,41.42,NA
"BEL","TAXREV","TOT","PC_GDP","A",1979,42.172,NA
"BEL","TAXREV","TOT","PC_GDP","A",1980,40.509,NA
"BEL","TAXREV","TOT","PC_GDP","A",1981,40.772,NA
"BEL","TAXREV","TOT","PC_GDP","A",1982,41.984,NA
"BEL","TAXREV","TOT","PC_GDP","A",1983,42.682,NA
"BEL","TAXREV","TOT","PC_GDP","A",1984,43.395,NA
"BEL","TAXREV","TOT","PC_GDP","A",1985,43.481,NA
"BEL","TAXREV","TOT","PC_GDP","A",1986,43.23,NA
"BEL","TAXREV","TOT","PC_GDP","A",1987,43.858,NA
"BEL","TAXREV","TOT","PC_GDP","A",1988,42.547,NA
"BEL","TAXREV","TOT","PC_GDP","A",1989,40.739,NA
"BEL","TAXREV","TOT","PC_GDP","A",1990,41.172,NA
"BEL","TAXREV","TOT","PC_GDP","A",1991,41.387,NA
"BEL","TAXREV","TOT","PC_GDP","A",1992,40.961,NA
"BEL","TAXREV","TOT","PC_GDP","A",1993,42.405,NA
"BEL","TAXREV","TOT","PC_GDP","A",1994,42.684,NA
"BEL","TAXREV","TOT","PC_GDP","A",1995,42.609,NA
"BEL","TAXREV","TOT","PC_GDP","A",1996,43.02,NA
"BEL","TAXREV","TOT","PC_GDP","A",1997,43.451,NA
"BEL","TAXREV","TOT","PC_GDP","A",1998,44.084,NA
"BEL","TAXREV","TOT","PC_GDP","A",1999,43.893,NA
"BEL","TAXREV","TOT","PC_GDP","A",2000,43.537,NA
"BEL","TAXREV","TOT","PC_GDP","A",2001,43.454,NA
"BEL","TAXREV","TOT","PC_GDP","A",2002,43.627,NA
"BEL","TAXREV","TOT","PC_GDP","A",2003,43.142,NA
"BEL","TAXREV","TOT","PC_GDP","A",2004,43.215,NA
"BEL","TAXREV","TOT","PC_GDP","A",2005,43.151,NA
"BEL","TAXREV","TOT","PC_GDP","A",2006,42.96,NA
"BEL","TAXREV","TOT","PC_GDP","A",2007,42.72,NA
"BEL","TAXREV","TOT","PC_GDP","A",2008,43.25,NA
"BEL","TAXREV","TOT","PC_GDP","A",2009,42.37,NA
"BEL","TAXREV","TOT","PC_GDP","A",2010,42.621,NA
"BEL","TAXREV","TOT","PC_GDP","A",2011,43.141,NA
"BEL","TAXREV","TOT","PC_GDP","A",2012,44.172,NA
"BEL","TAXREV","TOT","PC_GDP","A",2013,45.106,NA
"BEL","TAXREV","TOT","PC_GDP","A",2014,45.073,NA
"BEL","TAXREV","TOT","PC_GDP","A",2015,44.813,NA
"BEL","TAXREV","TOT","PC_GDP","A",2016,44.081,NA
"BEL","TAXREV","TOT","PC_GDP","A",2017,44.598,NA
"CAN","TAXREV","TOT","PC_GDP","A",1965,25.055,NA
"CAN","TAXREV","TOT","PC_GDP","A",1966,26.079,NA
"CAN","TAXREV","TOT","PC_GDP","A",1967,27.076,NA
"CAN","TAXREV","TOT","PC_GDP","A",1968,27.873,NA
"CAN","TAXREV","TOT","PC_GDP","A",1969,30.007,NA
"CAN","TAXREV","TOT","PC_GDP","A",1970,30.042,NA
"CAN","TAXREV","TOT","PC_GDP","A",1971,29.578,NA
"CAN","TAXREV","TOT","PC_GDP","A",1972,30.097,NA
"CAN","TAXREV","TOT","PC_GDP","A",1973,29.68,NA
"CAN","TAXREV","TOT","PC_GDP","A",1974,32.192,NA
"CAN","TAXREV","TOT","PC_GDP","A",1975,31.278,NA
"CAN","TAXREV","TOT","PC_GDP","A",1976,30.706,NA
"CAN","TAXREV","TOT","PC_GDP","A",1977,29.95,NA
"CAN","TAXREV","TOT","PC_GDP","A",1978,29.677,NA
"CAN","TAXREV","TOT","PC_GDP","A",1979,29.453,NA
"CAN","TAXREV","TOT","PC_GDP","A",1980,30.43,NA
"CAN","TAXREV","TOT","PC_GDP","A",1981,32.621,NA
"CAN","TAXREV","TOT","PC_GDP","A",1982,32.444,NA
"CAN","TAXREV","TOT","PC_GDP","A",1983,31.883,NA
"CAN","TAXREV","TOT","PC_GDP","A",1984,31.83,NA
"CAN","TAXREV","TOT","PC_GDP","A",1985,31.739,NA
"CAN","TAXREV","TOT","PC_GDP","A",1986,32.488,NA
"CAN","TAXREV","TOT","PC_GDP","A",1987,33.451,NA
"CAN","TAXREV","TOT","PC_GDP","A",1988,33.163,NA
"CAN","TAXREV","TOT","PC_GDP","A",1989,34.255,NA
"CAN","TAXREV","TOT","PC_GDP","A",1990,35.199,NA
"CAN","TAXREV","TOT","PC_GDP","A",1991,35.63,NA
"CAN","TAXREV","TOT","PC_GDP","A",1992,35.184,NA
"CAN","TAXREV","TOT","PC_GDP","A",1993,34.555,NA
"CAN","TAXREV","TOT","PC_GDP","A",1994,34.511,NA
"CAN","TAXREV","TOT","PC_GDP","A",1995,34.74,NA
"CAN","TAXREV","TOT","PC_GDP","A",1996,35.056,NA
"CAN","TAXREV","TOT","PC_GDP","A",1997,35.912,NA
"CAN","TAXREV","TOT","PC_GDP","A",1998,35.836,NA
"CAN","TAXREV","TOT","PC_GDP","A",1999,35.609,NA
"CAN","TAXREV","TOT","PC_GDP","A",2000,34.79,NA
"CAN","TAXREV","TOT","PC_GDP","A",2001,34.206,NA
"CAN","TAXREV","TOT","PC_GDP","A",2002,33.199,NA
"CAN","TAXREV","TOT","PC_GDP","A",2003,32.816,NA
"CAN","TAXREV","TOT","PC_GDP","A",2004,32.825,NA
"CAN","TAXREV","TOT","PC_GDP","A",2005,32.766,NA
"CAN","TAXREV","TOT","PC_GDP","A",2006,32.821,NA
"CAN","TAXREV","TOT","PC_GDP","A",2007,32.58,NA
"CAN","TAXREV","TOT","PC_GDP","A",2008,31.313,NA
"CAN","TAXREV","TOT","PC_GDP","A",2009,32.428,NA
"CAN","TAXREV","TOT","PC_GDP","A",2010,31.08,NA
"CAN","TAXREV","TOT","PC_GDP","A",2011,30.875,NA
"CAN","TAXREV","TOT","PC_GDP","A",2012,31.253,NA
"CAN","TAXREV","TOT","PC_GDP","A",2013,31.209,NA
"CAN","TAXREV","TOT","PC_GDP","A",2014,31.34,NA
"CAN","TAXREV","TOT","PC_GDP","A",2015,32.678,NA
"CAN","TAXREV","TOT","PC_GDP","A",2016,32.713,NA
"CAN","TAXREV","TOT","PC_GDP","A",2017,32.241,NA
"CZE","TAXREV","TOT","PC_GDP","A",1993,36.96,NA
"CZE","TAXREV","TOT","PC_GDP","A",1994,35.699,NA
"CZE","TAXREV","TOT","PC_GDP","A",1995,34.712,NA
"CZE","TAXREV","TOT","PC_GDP","A",1996,33.307,NA
"CZE","TAXREV","TOT","PC_GDP","A",1997,33.606,NA
"CZE","TAXREV","TOT","PC_GDP","A",1998,32.452,NA
"CZE","TAXREV","TOT","PC_GDP","A",1999,33.278,NA
"CZE","TAXREV","TOT","PC_GDP","A",2000,32.428,NA
"CZE","TAXREV","TOT","PC_GDP","A",2001,32.542,NA
"CZE","TAXREV","TOT","PC_GDP","A",2002,33.391,NA
"CZE","TAXREV","TOT","PC_GDP","A",2003,34.257,NA
"CZE","TAXREV","TOT","PC_GDP","A",2004,34.684,NA
"CZE","TAXREV","TOT","PC_GDP","A",2005,34.451,NA
"CZE","TAXREV","TOT","PC_GDP","A",2006,34.016,NA
"CZE","TAXREV","TOT","PC_GDP","A",2007,34.211,NA
"CZE","TAXREV","TOT","PC_GDP","A",2008,33.454,NA
"CZE","TAXREV","TOT","PC_GDP","A",2009,32.283,NA
"CZE","TAXREV","TOT","PC_GDP","A",2010,32.476,NA
"CZE","TAXREV","TOT","PC_GDP","A",2011,33.259,NA
"CZE","TAXREV","TOT","PC_GDP","A",2012,33.677,NA
"CZE","TAXREV","TOT","PC_GDP","A",2013,34.078,NA
"CZE","TAXREV","TOT","PC_GDP","A",2014,33.095,NA
"CZE","TAXREV","TOT","PC_GDP","A",2015,33.347,NA
"CZE","TAXREV","TOT","PC_GDP","A",2016,34.237,NA
"CZE","TAXREV","TOT","PC_GDP","A",2017,34.893,NA
"DNK","TAXREV","TOT","PC_GDP","A",1965,29.125,NA
"DNK","TAXREV","TOT","PC_GDP","A",1966,29.673,NA
"DNK","TAXREV","TOT","PC_GDP","A",1967,30.156,NA
"DNK","TAXREV","TOT","PC_GDP","A",1968,32.896,NA
"DNK","TAXREV","TOT","PC_GDP","A",1969,32.506,NA
"DNK","TAXREV","TOT","PC_GDP","A",1970,36.866,NA
"DNK","TAXREV","TOT","PC_GDP","A",1971,39.443,NA
"DNK","TAXREV","TOT","PC_GDP","A",1972,39.057,NA
"DNK","TAXREV","TOT","PC_GDP","A",1973,38.517,NA
"DNK","TAXREV","TOT","PC_GDP","A",1974,40.364,NA
"DNK","TAXREV","TOT","PC_GDP","A",1975,36.785,NA
"DNK","TAXREV","TOT","PC_GDP","A",1976,37.774,NA
"DNK","TAXREV","TOT","PC_GDP","A",1977,38.223,NA
"DNK","TAXREV","TOT","PC_GDP","A",1978,39.399,NA
"DNK","TAXREV","TOT","PC_GDP","A",1979,40.446,NA
"DNK","TAXREV","TOT","PC_GDP","A",1980,41.157,NA
"DNK","TAXREV","TOT","PC_GDP","A",1981,40.697,NA
"DNK","TAXREV","TOT","PC_GDP","A",1982,39.524,NA
"DNK","TAXREV","TOT","PC_GDP","A",1983,41.158,NA
"DNK","TAXREV","TOT","PC_GDP","A",1984,42.295,NA
"DNK","TAXREV","TOT","PC_GDP","A",1985,43.586,NA
"DNK","TAXREV","TOT","PC_GDP","A",1986,45.807,NA
"DNK","TAXREV","TOT","PC_GDP","A",1987,46.451,NA
"DNK","TAXREV","TOT","PC_GDP","A",1988,46.925,NA
"DNK","TAXREV","TOT","PC_GDP","A",1989,45.745,NA
"DNK","TAXREV","TOT","PC_GDP","A",1990,44.397,NA
"DNK","TAXREV","TOT","PC_GDP","A",1991,43.777,NA
"DNK","TAXREV","TOT","PC_GDP","A",1992,44.136,NA
"DNK","TAXREV","TOT","PC_GDP","A",1993,45.462,NA
"DNK","TAXREV","TOT","PC_GDP","A",1994,46.529,NA
"DNK","TAXREV","TOT","PC_GDP","A",1995,46.499,NA
"DNK","TAXREV","TOT","PC_GDP","A",1996,46.713,NA
"DNK","TAXREV","TOT","PC_GDP","A",1997,46.727,NA
"DNK","TAXREV","TOT","PC_GDP","A",1998,47.298,NA
"DNK","TAXREV","TOT","PC_GDP","A",1999,47.875,NA
"DNK","TAXREV","TOT","PC_GDP","A",2000,46.875,NA
"DNK","TAXREV","TOT","PC_GDP","A",2001,45.919,NA
"DNK","TAXREV","TOT","PC_GDP","A",2002,45.405,NA
"DNK","TAXREV","TOT","PC_GDP","A",2003,45.583,NA
"DNK","TAXREV","TOT","PC_GDP","A",2004,46.393,NA
"DNK","TAXREV","TOT","PC_GDP","A",2005,48.005,NA
"DNK","TAXREV","TOT","PC_GDP","A",2006,46.462,NA
"DNK","TAXREV","TOT","PC_GDP","A",2007,46.425,NA
"DNK","TAXREV","TOT","PC_GDP","A",2008,44.765,NA
"DNK","TAXREV","TOT","PC_GDP","A",2009,44.963,NA
"DNK","TAXREV","TOT","PC_GDP","A",2010,44.756,NA
"DNK","TAXREV","TOT","PC_GDP","A",2011,44.793,NA
"DNK","TAXREV","TOT","PC_GDP","A",2012,45.512,NA
"DNK","TAXREV","TOT","PC_GDP","A",2013,45.888,NA
"DNK","TAXREV","TOT","PC_GDP","A",2014,48.531,NA
"DNK","TAXREV","TOT","PC_GDP","A",2015,46.132,NA
"DNK","TAXREV","TOT","PC_GDP","A",2016,46.189,NA
"DNK","TAXREV","TOT","PC_GDP","A",2017,45.982,NA
"FIN","TAXREV","TOT","PC_GDP","A",1965,30.017,NA
"FIN","TAXREV","TOT","PC_GDP","A",1966,31.159,NA
"FIN","TAXREV","TOT","PC_GDP","A",1967,32.022,NA
"FIN","TAXREV","TOT","PC_GDP","A",1968,32.422,NA
"FIN","TAXREV","TOT","PC_GDP","A",1969,30.987,NA
"FIN","TAXREV","TOT","PC_GDP","A",1970,31.159,NA
"FIN","TAXREV","TOT","PC_GDP","A",1971,32.751,NA
"FIN","TAXREV","TOT","PC_GDP","A",1972,33.223,NA
"FIN","TAXREV","TOT","PC_GDP","A",1973,34.035,NA
"FIN","TAXREV","TOT","PC_GDP","A",1974,33.301,NA
"FIN","TAXREV","TOT","PC_GDP","A",1975,36.113,NA
"FIN","TAXREV","TOT","PC_GDP","A",1976,39.598,NA
"FIN","TAXREV","TOT","PC_GDP","A",1977,39.801,NA
"FIN","TAXREV","TOT","PC_GDP","A",1978,36.478,NA
"FIN","TAXREV","TOT","PC_GDP","A",1979,35.103,NA
"FIN","TAXREV","TOT","PC_GDP","A",1980,35.315,NA
"FIN","TAXREV","TOT","PC_GDP","A",1981,37.268,NA
"FIN","TAXREV","TOT","PC_GDP","A",1982,36.42,NA
"FIN","TAXREV","TOT","PC_GDP","A",1983,36.065,NA
"FIN","TAXREV","TOT","PC_GDP","A",1984,37.553,NA
"FIN","TAXREV","TOT","PC_GDP","A",1985,39.14,NA
"FIN","TAXREV","TOT","PC_GDP","A",1986,40.259,NA
"FIN","TAXREV","TOT","PC_GDP","A",1987,38.747,NA
"FIN","TAXREV","TOT","PC_GDP","A",1988,41.951,NA
"FIN","TAXREV","TOT","PC_GDP","A",1989,41.54,NA
"FIN","TAXREV","TOT","PC_GDP","A",1990,42.907,NA
"FIN","TAXREV","TOT","PC_GDP","A",1991,44.449,NA
"FIN","TAXREV","TOT","PC_GDP","A",1992,43.966,NA
"FIN","TAXREV","TOT","PC_GDP","A",1993,43.478,NA
"FIN","TAXREV","TOT","PC_GDP","A",1994,45.508,NA
"FIN","TAXREV","TOT","PC_GDP","A",1995,44.496,NA
"FIN","TAXREV","TOT","PC_GDP","A",1996,45.7,NA
"FIN","TAXREV","TOT","PC_GDP","A",1997,44.966,NA
"FIN","TAXREV","TOT","PC_GDP","A",1998,44.827,NA
"FIN","TAXREV","TOT","PC_GDP","A",1999,44.258,NA
"FIN","TAXREV","TOT","PC_GDP","A",2000,45.82,NA
"FIN","TAXREV","TOT","PC_GDP","A",2001,43.171,NA
"FIN","TAXREV","TOT","PC_GDP","A",2002,43.333,NA
"FIN","TAXREV","TOT","PC_GDP","A",2003,42.388,NA
"FIN","TAXREV","TOT","PC_GDP","A",2004,41.822,NA
"FIN","TAXREV","TOT","PC_GDP","A",2005,42.114,NA
"FIN","TAXREV","TOT","PC_GDP","A",2006,42.154,NA
"FIN","TAXREV","TOT","PC_GDP","A",2007,41.508,NA
"FIN","TAXREV","TOT","PC_GDP","A",2008,41.207,NA
"FIN","TAXREV","TOT","PC_GDP","A",2009,40.934,NA
"FIN","TAXREV","TOT","PC_GDP","A",2010,40.788,NA
"FIN","TAXREV","TOT","PC_GDP","A",2011,42.033,NA
"FIN","TAXREV","TOT","PC_GDP","A",2012,42.679,NA
"FIN","TAXREV","TOT","PC_GDP","A",2013,43.616,NA
"FIN","TAXREV","TOT","PC_GDP","A",2014,43.814,NA
"FIN","TAXREV","TOT","PC_GDP","A",2015,43.928,NA
"FIN","TAXREV","TOT","PC_GDP","A",2016,44.017,NA
"FIN","TAXREV","TOT","PC_GDP","A",2017,43.34,NA
"FRA","TAXREV","TOT","PC_GDP","A",1965,33.729,NA
"FRA","TAXREV","TOT","PC_GDP","A",1966,33.493,NA
"FRA","TAXREV","TOT","PC_GDP","A",1967,33.828,NA
"FRA","TAXREV","TOT","PC_GDP","A",1968,33.929,NA
"FRA","TAXREV","TOT","PC_GDP","A",1969,34.543,NA
"FRA","TAXREV","TOT","PC_GDP","A",1970,33.749,NA
"FRA","TAXREV","TOT","PC_GDP","A",1971,33.178,NA
"FRA","TAXREV","TOT","PC_GDP","A",1972,33.607,NA
"FRA","TAXREV","TOT","PC_GDP","A",1973,33.583,NA
"FRA","TAXREV","TOT","PC_GDP","A",1974,33.678,NA
"FRA","TAXREV","TOT","PC_GDP","A",1975,35.009,NA
"FRA","TAXREV","TOT","PC_GDP","A",1976,36.838,NA
"FRA","TAXREV","TOT","PC_GDP","A",1977,36.841,NA
"FRA","TAXREV","TOT","PC_GDP","A",1978,36.798,NA
"FRA","TAXREV","TOT","PC_GDP","A",1979,38.209,NA
"FRA","TAXREV","TOT","PC_GDP","A",1980,39.528,NA
"FRA","TAXREV","TOT","PC_GDP","A",1981,39.633,NA
"FRA","TAXREV","TOT","PC_GDP","A",1982,40.4,NA
"FRA","TAXREV","TOT","PC_GDP","A",1983,40.894,NA
"FRA","TAXREV","TOT","PC_GDP","A",1984,41.921,NA
"FRA","TAXREV","TOT","PC_GDP","A",1985,42.042,NA
"FRA","TAXREV","TOT","PC_GDP","A",1986,41.711,NA
"FRA","TAXREV","TOT","PC_GDP","A",1987,42.254,NA
"FRA","TAXREV","TOT","PC_GDP","A",1988,41.43,NA
"FRA","TAXREV","TOT","PC_GDP","A",1989,41.157,NA
"FRA","TAXREV","TOT","PC_GDP","A",1990,41.173,NA
"FRA","TAXREV","TOT","PC_GDP","A",1991,41.552,NA
"FRA","TAXREV","TOT","PC_GDP","A",1992,41.153,NA
"FRA","TAXREV","TOT","PC_GDP","A",1993,42.353,NA
"FRA","TAXREV","TOT","PC_GDP","A",1994,42.475,NA
"FRA","TAXREV","TOT","PC_GDP","A",1995,42.327,NA
"FRA","TAXREV","TOT","PC_GDP","A",1996,43.455,NA
"FRA","TAXREV","TOT","PC_GDP","A",1997,43.663,NA
"FRA","TAXREV","TOT","PC_GDP","A",1998,43.537,NA
"FRA","TAXREV","TOT","PC_GDP","A",1999,44.248,NA
"FRA","TAXREV","TOT","PC_GDP","A",2000,43.43,NA
"FRA","TAXREV","TOT","PC_GDP","A",2001,43.101,NA
"FRA","TAXREV","TOT","PC_GDP","A",2002,42.404,NA
"FRA","TAXREV","TOT","PC_GDP","A",2003,42.239,NA
"FRA","TAXREV","TOT","PC_GDP","A",2004,42.413,NA
"FRA","TAXREV","TOT","PC_GDP","A",2005,42.904,NA
"FRA","TAXREV","TOT","PC_GDP","A",2006,43.273,NA
"FRA","TAXREV","TOT","PC_GDP","A",2007,42.545,NA
"FRA","TAXREV","TOT","PC_GDP","A",2008,42.332,NA
"FRA","TAXREV","TOT","PC_GDP","A",2009,41.528,NA
"FRA","TAXREV","TOT","PC_GDP","A",2010,42.145,NA
"FRA","TAXREV","TOT","PC_GDP","A",2011,43.334,NA
"FRA","TAXREV","TOT","PC_GDP","A",2012,44.36,NA
"FRA","TAXREV","TOT","PC_GDP","A",2013,45.367,NA
"FRA","TAXREV","TOT","PC_GDP","A",2014,45.449,NA
"FRA","TAXREV","TOT","PC_GDP","A",2015,45.281,NA
"FRA","TAXREV","TOT","PC_GDP","A",2016,45.461,NA
"FRA","TAXREV","TOT","PC_GDP","A",2017,46.231,NA
"DEU","TAXREV","TOT","PC_GDP","A",1965,31.601,NA
"DEU","TAXREV","TOT","PC_GDP","A",1966,32.192,NA
"DEU","TAXREV","TOT","PC_GDP","A",1967,32.215,NA
"DEU","TAXREV","TOT","PC_GDP","A",1968,32.171,NA
"DEU","TAXREV","TOT","PC_GDP","A",1969,33.88,NA
"DEU","TAXREV","TOT","PC_GDP","A",1970,31.53,NA
"DEU","TAXREV","TOT","PC_GDP","A",1971,32.028,NA
"DEU","TAXREV","TOT","PC_GDP","A",1972,33.522,NA
"DEU","TAXREV","TOT","PC_GDP","A",1973,35.006,NA
"DEU","TAXREV","TOT","PC_GDP","A",1974,34.874,NA
"DEU","TAXREV","TOT","PC_GDP","A",1975,34.312,NA
"DEU","TAXREV","TOT","PC_GDP","A",1976,35.286,NA
"DEU","TAXREV","TOT","PC_GDP","A",1977,36.657,NA
"DEU","TAXREV","TOT","PC_GDP","A",1978,36.662,NA
"DEU","TAXREV","TOT","PC_GDP","A",1979,36.376,NA
